ticker,name,market,corp_code,corp_name,corp_code_source,corp_identity_status,corp_identity_reason,corp_candidate_count,corp_selection_method,financial_data_status,financial_source_status,financial_basis,financial_report_year,financial_report_code,financial_report_name,financial_fs_div,financial_currency,revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity,previous_revenue,previous_operating_profit,previous_net_income,revenue_yoy_pct,operating_profit_yoy_pct,net_income_yoy_pct,operating_margin_pct,debt_ratio_pct,roe_annualized_pct,earnings_trend,market_cap,listed_shares,valuation_price_basis_date,eps_annualized,bps,per_annualized,pbr,valuation_data_status,valuation_basis,financial_missing_fields,target_period_key,fetched_at_kst
001210,금호전기,KOSPI,00106395,금호전기,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,10805864157.0,41610801.0,2710086327.0,30073565535.0,16766089352.0,13307476183.0,11629963399.0,58334569.0,-324712896.0,-7.09,-28.67,934.61,0.39,125.99,81.46,흑자지속,72647217442.0,61880083.0,2026-06-30,175.18,215.05,6.7,5.46,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:39+09:00
001440,대한전선,KOSPI,00113207,대한전선,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,1083362142421.0,60411051450.0,-6844458203.0,3507490053466.0,1892233504699.0,1615256548767.0,855455851533.0,27104884981.0,29378883685.0,26.64,122.88,-123.3,5.58,117.15,-1.69,흑자지속,6644149004400.0,195992596.0,2026-06-30,-139.69,8241.42,,4.11,PARTIAL_LOSS_PER_NA,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:39+09:00
001450,현대해상,KOSPI,00164973,현대해상,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,PARTIAL,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,,324494379640.0,236446287868.0,49504479095915.0,43911608350308.0,5592870745607.0,,283697636986.0,203879164075.0,,14.38,15.97,,785.14,16.91,흑자지속,2970901512500.0,85248250.0,2026-06-30,11094.48,65606.87,3.14,0.53,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,revenue,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:39+09:00
001460,BYC,KOSPI,00122579,BYC,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,36310731694.0,5587914795.0,4284340849.0,778995379381.0,216009596347.0,562985783034.0,35340964470.0,4202198337.0,3201194704.0,2.74,32.98,33.84,15.39,38.37,3.04,흑자지속,212681407500.0,6246150.0,2026-06-30,2743.67,90133.25,12.41,0.38,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:40+09:00
001500,현대차증권,KOSPI,00137997,현대차증권,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,85664000000.0,32311000000.0,26589000000.0,12716897000000.0,11278888000000.0,1438009000000.0,87757000000.0,27100000000.0,19286000000.0,-2.38,19.23,37.87,37.72,784.34,7.4,흑자지속,513214265200.0,61833044.0,2026-06-30,1720.05,23256.32,4.83,0.36,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:40+09:00
001820,삼화콘덴서,KOSPI,00129350,삼화콘덴서공업,OPENDART_OFFICIAL_DOWNLOAD,MATCH_NORMALIZED,동일 종목코드 후보 중 법인표기 제거 후 회사명 일치,1,NAME_CONTAINS,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,72853416177.0,4696942421.0,5249638798.0,350058949128.0,68803966322.0,281254982806.0,72425939422.0,4814702373.0,4050833409.0,0.59,-2.45,29.59,6.45,24.46,7.47,흑자지속,1569645000000.0,10395000.0,2026-06-30,2020.06,27056.76,74.75,5.58,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:40+09:00
002630,오리엔트바이오,KOSPI,00141626,오리엔트바이오,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2025 사업보고서,2025,11011,사업보고서,OFS,KRW,29397883042.0,-3076404782.0,-13194865821.0,84781838689.0,12935042105.0,71846796584.0,28005127326.0,-645945767.0,12871053378.0,4.97,-376.26,-202.52,-10.46,18.0,-18.37,적자지속,52472979270.0,59291502.0,2026-06-30,-222.54,1211.76,,0.73,PARTIAL_LOSS_PER_NA,KRX 시가총액·상장주식수 / OpenDART 사업보고서 / 연환산 없음,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:41+09:00
002780,진흥기업,KOSPI,00150828,진흥기업,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,OFS,KRW,183603826584.0,11098394286.0,9471971674.0,561064755475.0,310715753143.0,250349002332.0,95363849971.0,1186101510.0,3400672309.0,92.53,835.7,178.53,6.04,124.11,15.13,흑자지속,114486263315.0,145471745.0,2026-06-30,260.45,1720.95,3.02,0.46,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:41+09:00
002990,금호건설,KOSPI,00106313,금호건설,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,453403404607.0,12117588063.0,10794714981.0,1515969047267.0,1283127341752.0,232841705515.0,468047854087.0,5738142313.0,780425788.0,-3.13,111.18,1283.18,2.67,551.07,18.54,흑자지속,416939109060.0,37259974.0,2026-06-30,1158.85,6249.11,9.66,1.79,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:41+09:00
003230,삼양식품,KOSPI,00126955,삼양식품,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,714406081624.0,177133059786.0,144515643100.0,2387057414000.0,981546642823.0,1405510771177.0,529013206877.0,133988454361.0,98959454226.0,35.05,32.2,46.04,24.79,69.84,41.13,흑자지속,8429443785000.0,7533015.0,2026-06-30,76737.21,186580.11,14.58,6.0,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:42+09:00
003490,대한항공,KOSPI,00113526,대한항공,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,6658062171688.0,517384321919.0,33677401714.0,53310246316345.0,42035070822758.0,11275175493587.0,6491861987200.0,431046202741.0,349859877409.0,2.56,20.03,-90.37,7.77,372.81,1.19,흑자지속,10144479210550.0,368220661.0,2026-06-30,365.84,30620.7,75.31,0.9,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:42+09:00
003530,한화투자증권,KOSPI,00148610,한화투자증권,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,1659350000000.0,29649000000.0,19127000000.0,19050551000000.0,17011541000000.0,2039010000000.0,836959000000.0,47151000000.0,37156000000.0,98.26,-37.12,-48.52,1.79,834.3,3.75,흑자지속,1045920403125.0,214547775.0,2026-06-30,356.6,9503.76,13.67,0.51,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:42+09:00
003690,코리안리,KOSPI,00113191,코리안리,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,82072597856.0,291247018712.0,214621970101.0,14361076742545.0,10563772131785.0,3797304610760.0,81040522982.0,123459081802.0,95191676645.0,1.27,135.91,125.46,354.87,278.19,22.61,흑자지속,2346855291680.0,176721031.0,2026-06-30,4857.87,21487.56,2.73,0.62,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:42+09:00
004170,신세계,KOSPI,00136378,신세계,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,1847144650245.0,197824793751.0,145356596559.0,15987187892077.0,9193694141691.0,6793493750386.0,1665840480141.0,132333499738.0,77096433989.0,10.88,49.49,88.54,10.71,135.33,8.56,흑자지속,7131111655000.0,9445181.0,2026-06-30,61557.99,719255.01,12.26,1.05,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:43+09:00
004440,삼일씨엔에스,KOSPI,00109806,삼일씨엔에스,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,OFS,KRW,39953085070.0,1306172940.0,540571549.0,446177070697.0,177528009855.0,268649060842.0,57426966377.0,-1294082126.0,-1433839138.0,-30.43,200.93,137.7,3.27,66.08,0.8,흑자전환,81739099740.0,12731947.0,2026-06-30,169.83,21100.39,37.8,0.3,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:43+09:00
004800,효성,KOSPI,00117188,효성,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,530184894922.0,94601468347.0,86505412952.0,5641517557620.0,2743711031898.0,2897806525722.0,553897669909.0,81820624098.0,72166150913.0,-4.28,15.62,19.87,17.84,94.68,11.94,흑자지속,2934593347100.0,16740407.0,2026-06-30,20669.85,173102.51,8.48,1.01,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:43+09:00
005290,동진쎄미켐,KOSDAQ,00118804,동진쎄미켐,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,328086476058.0,66593161690.0,66898996745.0,2150894499083.0,1005143524112.0,1145750974971.0,289783927109.0,47775347035.0,36113430645.0,13.22,39.39,85.25,20.3,87.73,23.36,흑자지속,2971558345800.0,50970126.0,2026-06-30,5250.06,22478.87,11.1,2.59,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:44+09:00
005380,현대차,KOSPI,,,,MISMATCH,KRX 종목명=현대차; OpenDART 후보=현대자동차,1,NO_NAME_MATCH,LIMITED,NO_CORP_CODE,,,,,,KRW,,,,,,,,,,,,,,,,,,,,,,,,LIMITED_NO_FINANCIAL_DATA,,"revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity",2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:43+09:00
005385,현대차우,,,,,NO_CORP_CODE,OpenDART 기업코드 후보 없음,0,,LIMITED,NO_CORP_CODE,,,,,,KRW,,,,,,,,,,,,,,,,,,,,,,,,LIMITED_NO_FINANCIAL_DATA,,"revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity",2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:43+09:00
005387,현대차2우B,,,,,NO_CORP_CODE,OpenDART 기업코드 후보 없음,0,,LIMITED,NO_CORP_CODE,,,,,,KRW,,,,,,,,,,,,,,,,,,,,,,,,LIMITED_NO_FINANCIAL_DATA,,"revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity",2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:43+09:00
005930,삼성전자,KOSPI,00126380,삼성전자,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,133873444000000.0,57232797000000.0,47225272000000.0,633339604000000.0,146703628000000.0,486635976000000.0,79140503000000.0,6685272000000.0,8222878000000.0,69.16,756.1,474.32,42.75,30.15,38.82,흑자지속,1952657055072000.0,5846278608.0,2026-06-30,32311.34,83238.59,10.34,4.01,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:44+09:00
005935,삼성전자우,,,,,NO_CORP_CODE,OpenDART 기업코드 후보 없음,0,,LIMITED,NO_CORP_CODE,,,,,,KRW,,,,,,,,,,,,,,,,,,,,,,,,LIMITED_NO_FINANCIAL_DATA,,"revenue,operating_profit,net_income,total_assets,total_liabilities,total_equity",2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:43+09:00
006220,제주은행,KOSPI,00148832,제주은행,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,84996000000.0,947000000.0,4210000000.0,8361346000000.0,7719244000000.0,642102000000.0,83624000000.0,1267000000.0,2904000000.0,1.64,-25.26,44.97,1.11,1202.18,2.62,흑자지속,376095642150.0,37798557.0,2026-06-30,445.52,16987.47,22.33,0.59,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:44+09:00
006260,LS,KOSPI,00105952,LS,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,9504447000000.0,476090000000.0,241907000000.0,27620017000000.0,19867904000000.0,7752113000000.0,6913573000000.0,304505000000.0,141111000000.0,37.48,56.35,71.43,5.01,256.29,12.48,흑자지속,11403600000000.0,31200000.0,2026-06-30,31013.72,248465.16,11.79,1.47,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:44+09:00
006400,삼성SDI,KOSPI,00126362,삼성SDI,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,3576353183422.0,-155580771739.0,56110855928.0,44506274451489.0,19596352221381.0,24909922230108.0,3176817731170.0,-434068787207.0,-215955155323.0,12.58,64.16,125.98,-4.35,78.67,0.9,적자지속,39245153110000.0,80585530.0,2026-06-30,2785.16,309111.6,174.86,1.58,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:45+09:00
006800,미래에셋증권,KOSPI,00111722,미래에셋증권,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,14428703000000.0,1375040000000.0,1001943000000.0,169869436000000.0,155519975000000.0,14349461000000.0,6052641000000.0,346185000000.0,258225000000.0,138.39,297.2,288.01,9.53,1083.8,27.93,흑자지속,23921484120000.0,559566880.0,2026-06-30,7162.28,25643.87,5.97,1.67,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:45+09:00
007340,DN오토모티브,KOSPI,00116949,DN오토모티브,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,1017653926000.0,144619810000.0,99178001000.0,6466535442000.0,3885022841000.0,2581512601000.0,878712803000.0,137676198000.0,86829343000.0,15.81,5.04,14.22,14.21,150.49,15.37,흑자지속,2235115043000.0,58510865.0,2026-06-30,6780.14,44120.23,5.63,0.87,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:46+09:00
007660,이수페타시스,KOSPI,00107613,이수페타시스,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,340281879464.0,67221356999.0,50443435649.0,1351670645571.0,554587225494.0,797083420077.0,252489862715.0,47684121420.0,38303676339.0,34.77,40.97,31.69,19.75,69.58,25.31,흑자지속,8471423872600.0,73409219.0,2026-06-30,2748.62,10858.08,41.98,10.63,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:45+09:00
007810,코리아써키트,KOSPI,00152686,코리아써키트,OPENDART_OFFICIAL_DOWNLOAD,MATCH,동일 종목코드 후보 중 KRX 종목명과 회사명 완전일치,1,NAME_EXACT,READY,OK,2026 1분기보고서,2026,11013,1분기보고서,CFS,KRW,419900611488.0,26443486523.0,30137667511.0,1460578213107.0,614795201881.0,845783011226.0,354587792750.0,-1666527708.0,-2177708589.0,18.42,1686.74,1483.92,6.3,72.69,14.25,흑자전환,2290340210000.0,23982620.0,2026-06-30,5026.58,35266.5,19.0,2.71,READY,KRX 시가총액·상장주식수 / OpenDART 1분기보고서 / 누적순이익 × 4 연환산,,2026_11013_corp-candidate-name-match-v2,2026-07-01T16:34:46+09:00
