date,basDt,mngInvTgt,invrCtg,scrtCmpyCnt,actCnt,actBal,_source_api,_collected_at_kst
2026-02-06,20260206,종금형,기관,1,201,9285946330,cma,2026-06-14T00:22:39+09:00
2026-02-06,20260206,합계,개인,0,38413120,91289573389217,cma,2026-06-14T00:22:39+09:00
2026-02-06,20260206,합계,기관,0,140026,12183260369865,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,합계,기관,0,140082,12069338842145,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,합계,개인,0,38444780,91050083228996,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,종금형,기관,1,201,9114320778,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,종금형,개인,1,43618,92824626987,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,발행어음형,기관,5,8969,739536712498,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,발행어음형,개인,5,6614783,23110551702032,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,기타형,기관,14,54817,7853017768054,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,기타형,개인,14,3301698,23600606218088,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,RP형,기관,22,75562,3289749749214,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,RP형,개인,22,25820079,40123920138018,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,MMF형,기관,12,533,177920291601,cma,2026-06-14T00:22:39+09:00
2026-02-09,20260209,MMF형,개인,12,2664602,4122180543871,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,합계,기관,0,140135,11869461625355,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,합계,개인,0,38459371,91586257636131,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,종금형,기관,1,201,8950315564,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,종금형,개인,1,43619,93481023992,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,발행어음형,기관,5,8977,730815018864,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,발행어음형,개인,5,6616323,23291315424571,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,기타형,기관,14,54840,7673898962670,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,기타형,개인,14,3302145,23717337917278,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,RP형,기관,22,75584,3284423202374,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,RP형,개인,22,25830716,40322576647595,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,MMF형,기관,12,533,171374125883,cma,2026-06-14T00:22:39+09:00
2026-02-10,20260210,MMF형,개인,12,2666568,4161546622695,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,MMF형,개인,12,2668404,4197176807945,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,종금형,개인,1,43621,93999660005,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,MMF형,기관,12,533,160489208917,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,RP형,개인,22,25840458,40963942708195,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,RP형,기관,22,75610,3278402797695,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,기타형,개인,14,3302729,24157030701345,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,기타형,기관,14,54869,7669273388223,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,발행어음형,개인,5,6617807,23617061803208,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,발행어음형,기관,5,8981,738626023614,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,종금형,기관,1,201,8910480620,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,합계,개인,0,38473019,93029211680698,cma,2026-06-14T00:22:39+09:00
2026-02-11,20260211,합계,기관,0,140194,11855701899069,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,종금형,기관,1,201,8789116447,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,종금형,개인,1,43624,93504440766,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,발행어음형,기관,5,8980,738500266284,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,발행어음형,개인,5,6619648,23660267819402,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,기타형,기관,14,54933,7675797755822,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,기타형,개인,14,3303335,24139036040111,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,RP형,기관,22,75649,3334172207338,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,RP형,개인,22,25851009,41193977191191,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,MMF형,기관,12,533,149334660245,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,MMF형,개인,12,2670509,4202020634267,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,합계,기관,0,140296,11906594006136,cma,2026-06-14T00:22:39+09:00
2026-02-12,20260212,합계,개인,0,38488125,93288806125737,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,MMF형,개인,12,2672510,4205664143360,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,MMF형,기관,12,533,144983737984,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,RP형,개인,22,25861199,41702153002706,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,RP형,기관,22,75669,3386130109510,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,기타형,개인,14,3304277,24314042597167,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,기타형,기관,14,54966,7752501759539,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,발행어음형,개인,5,6621317,23685378212961,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,발행어음형,기관,5,8981,743338790515,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,종금형,개인,1,43607,94267656785,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,종금형,기관,1,201,8356230251,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,합계,개인,0,38502910,94001505612979,cma,2026-06-14T00:22:39+09:00
2026-02-13,20260213,합계,기관,0,140350,12035310627799,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,합계,기관,0,140386,12021926921884,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,합계,개인,0,38576114,95107295974275,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,종금형,기관,1,201,8337010672,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,종금형,개인,1,43582,94405285834,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,발행어음형,기관,5,8982,744467651505,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,발행어음형,개인,5,6626865,23955303245451,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,기타형,기관,14,54983,7728275424903,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,기타형,개인,14,3305369,24757190032537,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,RP형,기관,22,75687,3430048791745,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,RP형,개인,22,25916713,42131711148527,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,MMF형,기관,12,533,110798043059,cma,2026-06-14T00:22:39+09:00
2026-02-19,20260219,MMF형,개인,12,2683585,4168686261926,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,합계,기관,0,140430,12291494818744,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,합계,개인,0,38604344,95669978247979,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,종금형,기관,1,201,8333447309,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,종금형,개인,1,43575,94562862333,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,발행어음형,기관,5,8988,757567296758,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,발행어음형,개인,5,6629101,24098484681172,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,기타형,기관,14,55017,7961542974944,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,기타형,개인,14,3306492,24862492109306,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,RP형,기관,22,75690,3465109174052,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,RP형,개인,22,25937878,42410664388026,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,MMF형,기관,12,534,98941925681,cma,2026-06-14T00:22:39+09:00
2026-02-20,20260220,MMF형,개인,12,2687298,4203774207142,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,MMF형,개인,12,2695072,4110851851772,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,MMF형,기관,12,534,86008838307,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,RP형,개인,23,25982779,41284316574738,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,RP형,기관,23,75702,3458576308727,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,기타형,개인,14,3307189,23170023322464,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,기타형,기관,14,55039,7805148642450,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,발행어음형,개인,5,6633370,22465185498538,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,발행어음형,기관,5,8991,751586516178,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,종금형,개인,1,43553,93452155900,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,종금형,기관,1,200,8208343818,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,합계,개인,0,38661963,91123829403412,cma,2026-06-14T00:22:39+09:00
2026-02-23,20260223,합계,기관,0,140466,12109528649480,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,합계,기관,0,140487,11877597851781,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,합계,개인,0,38685083,86115097425270,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,종금형,기관,1,200,8178175842,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,발행어음형,기관,5,8992,746809779626,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,발행어음형,개인,5,6635395,20215959692592,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,기타형,기관,14,55044,7588353331406,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,기타형,개인,14,3307784,21499234870678,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,종금형,개인,1,43521,92784560157,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,RP형,기관,23,75717,3447653026816,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,RP형,개인,23,26001063,40222260772936,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,MMF형,기관,12,534,86603538091,cma,2026-06-14T00:22:39+09:00
2026-02-24,20260224,MMF형,개인,12,2697320,4084857528907,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,발행어음형,개인,5,6637657,21341558496175,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,MMF형,개인,12,2700040,4103061346340,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,MMF형,기관,12,534,90399442879,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,RP형,개인,23,26018214,41444209855662,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,RP형,기관,23,75732,3378173802254,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,기타형,개인,14,3308537,23113549668772,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,기타형,기관,14,55065,7599171697517,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,발행어음형,기관,5,8994,741149609605,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,종금형,개인,1,43523,92931607645,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,종금형,기관,1,201,8331443056,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,합계,개인,0,38707971,90095310974594,cma,2026-06-14T00:22:39+09:00
2026-02-25,20260225,합계,기관,0,140526,11817225995311,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,발행어음형,기관,5,8996,744133311464,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,종금형,개인,1,43510,94039834035,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,종금형,기관,1,201,8393095088,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,합계,개인,0,38735372,95990157049014,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,합계,기관,0,140617,12124386598168,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,발행어음형,개인,5,6639813,23863458049055,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,기타형,기관,14,55100,7903777377822,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,MMF형,개인,12,2703387,4199398251898,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,MMF형,기관,12,534,82678747918,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,RP형,개인,23,26039503,43071453710318,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,RP형,기관,23,75786,3385404065876,cma,2026-06-14T00:22:39+09:00
2026-02-26,20260226,기타형,개인,14,3309159,24761807203708,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,합계,개인,0,38759090,96658487575321,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,합계,기관,0,140691,12062692670691,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,종금형,기관,1,201,8647765540,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,발행어음형,기관,5,8998,764596839739,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,발행어음형,개인,5,6641698,24003633880292,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,기타형,기관,14,55131,7790071003605,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,기타형,개인,14,3310365,25029527950898,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,RP형,기관,23,75827,3422882150548,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,RP형,개인,23,26057397,43293817603396,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,MMF형,기관,12,534,76494911259,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,MMF형,개인,12,2706128,4237625363409,cma,2026-06-14T00:22:39+09:00
2026-02-27,20260227,종금형,개인,1,43502,93882777326,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,RP형,개인,23,26098178,42320327491500,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,RP형,기관,23,75865,3437096842112,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,기타형,개인,14,3311210,24585959115759,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,기타형,기관,14,55169,7908814238953,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,발행어음형,개인,5,6645236,23662461055860,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,발행어음형,기관,5,8996,757986652360,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,종금형,개인,1,43475,92841368439,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,종금형,기관,1,201,7823389056,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,합계,개인,0,38811440,94843818516402,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,합계,기관,0,140765,12181788173911,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,MMF형,기관,12,534,70067051430,cma,2026-06-14T00:22:39+09:00
2026-03-03,20260303,MMF형,개인,12,2713341,4182229484844,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,합계,기관,0,140833,12212559422269,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,합계,개인,0,38829902,92831059269948,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,종금형,기관,1,201,8174711519,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,종금형,개인,1,43466,92161955092,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,발행어음형,기관,5,8999,754047240913,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,발행어음형,개인,5,6646298,23197489868398,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,기타형,기관,14,55195,7916170519878,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,기타형,개인,14,3311953,24071828960198,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,RP형,기관,23,75904,3458302799227,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,RP형,개인,23,26112811,41355538288889,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,MMF형,기관,12,534,75864150732,cma,2026-06-14T00:22:39+09:00
2026-03-04,20260304,MMF형,개인,12,2715374,4114040197371,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,기타형,개인,14,3312711,24268602178921,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,RP형,개인,23,26128760,42000338686992,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,기타형,기관,14,55232,7992160492999,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,발행어음형,개인,5,6649777,23456904452596,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,MMF형,기관,12,534,76532761265,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,종금형,개인,1,43465,92090900279,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,종금형,기관,1,201,10465188437,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,합계,개인,0,38852070,93927033734742,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,합계,기관,0,140906,12348462158041,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,MMF형,개인,12,2717357,4109097515954,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,발행어음형,기관,5,9001,750230897273,cma,2026-06-14T00:22:39+09:00
2026-03-05,20260305,RP형,기관,23,75938,3519072818067,cma,2026-06-14T00:22:39+09:00
2026-03-06,20260306,MMF형,개인,12,2718884,4133220911293,cma,2026-06-14T00:22:39+09:00
2026-03-06,20260306,MMF형,기관,12,534,76822124004,cma,2026-06-14T00:22:39+09:00
